id_k,iq_k,epsilon_k,n_k,n_1k,id_k1,iq_k1
-155.7175,81.96917,0.1883627,4,7,-194.1477,88.27392
-167.6818,15.06559,-0.72211,5,7,-131.9557,17.45962
-169.8645,81.4738,0.3108164,7,2,-125.558,89.30421
-51.41022,237.2413,-1.013728,1,6,-43.8573,228.6169
-49.76895,85.3938,-0.4368661,3,3,-73.88096,96.19865
-50.71891,235.2756,-1.400417,1,7,-38.87587,226.3869
-191.154,45.09271,1.647871,4,1,-184.8785,53.18569
-109.5736,164.0416,-2.69793,5,6,-142.4022,182.6543
-197.7793,125.6886,1.60174,5,4,-183.1583,94.51099
-37.64169,143.6585,1.823891,6,1,-74.41208,124.319
-166.4633,68.72079,2.110637,2,1,-185.3881,81.98817
-68.01473,95.17913,0.37161,6,3,-51.34419,70.08202
-108.2756,24.70558,2.67351,2,6,-99.47791,30.57922
-177.8691,41.57136,-0.8193025,1,4,-167.6238,42.35915
-95.47816,26.10842,-1.178137,3,1,-131.3099,24.96083
-48.80044,19.95405,1.310234,5,4,-34.4227,11.16576
-43.98389,94.46727,-0.0103183,4,6,-82.53553,90.32423
-216.7085,66.96689,2.023759,4,2,-188.3506,74.63931
-47.95031,179.441,0.01736199,4,7,-90.33488,170.1313
-220.5278,69.67627,3.050892,1,5,-207.7817,68.18739
-16.10168,210.3744,-1.316112,6,7,43.25443,235.1162
-43.90382,57.6655,1.022707,2,1,-77.99987,59.64956
-26.32828,134.805,2.354196,6,5,-62.51827,136.1254
-84.34378,167.9811,-1.07166,7,1,-94.45062,209.2659
-103.0587,55.37703,-2.917248,2,6,-67.87054,59.62166
-163.7322,112.48,-0.5804667,5,4,-109.0612,126.4626
-133.6511,202.8333,1.366832,6,3,-161.2191,159.7227
-58.99318,236.7922,-2.298648,1,6,-45.33261,231.549
-148.1592,24.21792,-1.133857,4,3,-157.3837,19.38396
-0.8139957,221.4305,0.660496,4,3,-24.01877,252.1041
-32.91829,211.784,-0.3381686,3,1,-53.76511,244.8039
-114.5022,201.5922,0.9086507,7,4,-44.39828,209.0126
-69.82022,115.7432,1.891699,4,5,-38.30411,155.7811
-92.56689,175.189,2.837721,5,4,-133.299,153.9936
-40.88682,159.1723,-2.555171,5,4,-71.60157,178.4982
-215.99,73.97361,-2.544724,2,1,-164.7527,77.27588
-52.31351,33.77069,3.067767,5,5,-84.8008,34.38003
-196.402,70.56546,-0.05585458,4,7,-237.1036,73.01777
-139.296,59.13618,-1.752111,5,4,-142.7542,72.78651
-207.1799,68.20904,2.286839,2,5,-211.9413,87.09721
-131.8409,0.408123,-2.609001,7,1,-168.412,-2.815875
-29.90757,31.05304,-1.119622,2,7,-7.195792,23.65427
-201.2339,109.347,-2.327354,1,7,-187.0517,106.5849
-66.65738,17.46075,2.574568,2,7,-60.91909,25.52355
-165.7807,92.11163,-2.815804,5,6,-199.8347,100.6524
-6.019845,55.08823,0.4816843,6,3,1.358796,40.35344
-31.18871,100.4858,-2.581748,2,5,17.67016,114.7719
-35.35531,88.09249,0.8275065,5,4,-0.04738585,67.71844
-176.5654,74.10532,1.273573,7,6,-120.2206,66.61425
-187.6467,121.3219,-1.000781,4,5,-201.393,94.47825
-51.89661,80.4246,0.2390002,4,3,-87.41656,82.90105
-164.2823,102.2258,0.8562078,1,2,-147.8783,99.23132
-67.12081,185.6159,0.8550519,6,4,-74.50434,132.7215
-9.369212,138.7109,0.3872033,2,4,-36.43597,106.8044
-62.46953,113.9873,-2.042573,6,4,-25.39796,145.0223
-172.1408,127.2398,-3.094281,1,1,-161.4583,124.2092
-113.5966,68.97098,0.8138241,2,2,-146.2892,66.93598
-50.1256,226.7637,0.8445112,2,1,-91.02108,203.767
-107.2726,95.83274,-2.502483,3,7,-98.59509,73.24663
-34.67503,40.02765,0.6603544,3,4,-24.67997,46.08803
-127.8633,77.41612,1.487539,2,7,-164.1929,88.27316
-11.56375,120.0185,-1.275933,3,2,-50.08592,106.7743
-109.6658,71.69187,1.180083,7,5,-59.98689,69.71188
-136.7475,87.29427,0.5292009,1,3,-128.5528,82.97372
-170.9886,54.9198,-1.381685,2,7,-125.2201,42.93425
-47.02073,161.5582,2.091012,4,4,-1.108907,219.2186
-61.76006,72.05713,-2.103125,7,6,-98.53822,70.93879
-131.7684,117.8384,1.941914,6,4,-170.1889,111.2332
-156.3198,2.731117,-2.423441,1,1,-155.1611,2.663054
-11.52182,114.0317,-2.641806,5,2,-42.99975,123.376
-158.3297,140.9582,-0.9089134,7,1,-164.7732,185.239
-87.85259,111.5307,1.674989,4,2,-67.35716,147.2137
-10.52405,59.92215,-0.2976944,3,6,-33.23116,69.96396
-68.33743,113.1703,-2.547203,6,3,-49.97989,151.8373
-108.4321,2.793318,-2.211192,4,4,-86.32693,-1.9701
-52.25743,48.90794,1.734861,2,4,-75.89474,53.54308
-93.91905,61.16456,-0.2060374,7,6,-78.24527,73.39469
-86.68197,210.0188,-2.513809,4,5,-36.58764,171.4681
-71.8987,145.0328,0.6287841,4,3,-97.79962,166.5343
-202.1549,46.24423,-2.955965,1,2,-196.8927,44.12625
-79.54253,8.901243,1.752548,3,2,-38.21899,9.428697
-106.6342,163.8199,-3.091566,7,1,-124.8015,121.8016
-95.77592,104.818,-0.1185189,7,2,-65.12914,130.7939
-126.3656,30.91764,-1.564999,3,7,-156.8661,26.60768
-111.6411,134.0817,-2.611621,5,5,-139.4423,152.3237
-127.2557,101.5441,1.099748,1,1,-118.1908,99.80724
-113.4724,123.7077,1.808509,1,4,-101.8714,119.4114
-149.1747,22.1365,0.2263745,1,6,-146.1879,22.74201
-176.118,136.9762,2.617271,1,1,-164.7493,134.9405
-233.9644,6.402689,-1.291826,5,4,-218.8553,15.13009
-165.5658,10.23476,2.592677,1,5,-160.6877,10.61164
-75.77258,122.5274,-2.182644,3,4,-89.38121,93.44261
-217.6705,77.99484,1.295223,5,6,-188.9814,61.41595
-140.1481,95.53043,-1.462965,5,3,-120.1229,125.1228
-6.830687,15.58878,2.043444,2,4,-23.97281,20.51176
-23.148,131.2646,0.6826783,2,4,-56.54035,111.3399
-75.78394,58.19692,-2.048928,5,1,-89.71814,70.44831
-45.39579,59.46967,-0.8301277,7,3,-47.05413,73.43845
-180.5223,80.12286,-2.811631,1,3,-172.6345,80.13165
-18.10197,169.702,-0.9473274,3,3,-54.24618,162.1044
-221.9561,28.80703,-2.54887,1,1,-218.5137,28.70549
-171.9369,122.7144,2.307681,2,1,-177.9638,154.1727
-129.8069,54.76484,0.845687,4,4,-152.4058,63.04998
-35.42037,140.7419,0.2080198,2,7,-62.93131,104.1007
-119.07,182.533,-0.0532052,5,1,-53.17994,186.9485
-91.74603,102.3573,-2.240395,7,3,-127.7947,97.73586
-48.54057,34.9051,1.213269,4,5,-56.52399,44.04993
-166.9576,90.78709,-2.268008,1,7,-153.5101,87.9929
-46.55937,198.2579,-2.45821,1,7,-35.03738,191.2274
-125.3476,53.72471,-1.283611,7,4,-151.0996,64.78809
-139.5119,62.32436,-0.7579283,3,6,-176.9112,68.36996
-210.7697,68.92833,1.286008,6,1,-231.4923,61.90818
-107.2801,8.358828,-0.8559111,1,5,-106.0864,8.408813
-132.6844,41.34978,1.16166,4,1,-147.2681,50.99244
-175.8665,72.40934,-3.114966,4,5,-115.0344,68.2304
-163.441,144.4992,-1.675638,3,6,-190.2124,123.6501
-14.2532,213.415,-1.831999,7,7,-48.63382,217.2442
-30.52359,122.8414,0.3895902,3,7,-23.38428,161.5902
-128.3169,43.61912,-0.212974,1,7,-120.8308,41.46656
-117.48,131.4998,-1.948155,3,5,-134.373,103.1415
-6.720755,151.208,1.716388,3,3,40.14988,176.2692
-151.4354,158.9709,-0.7847935,3,5,-190.702,170.4514
-101.2839,10.93443,1.356757,1,4,-97.74894,9.416392
-175.6257,65.56473,-2.766855,7,7,-197.5015,59.82638
-21.53378,187.7542,1.350115,1,4,-10.41934,181.3668
-97.94706,152.675,-1.828657,5,7,-95.85224,197.2596
-166.9485,64.40858,2.394178,2,1,-171.1554,78.3138
-41.98552,67.1671,-0.4448601,1,3,-32.07873,64.32056
-112.5235,82.35613,1.76772,6,2,-143.8226,76.03506
-52.41157,82.30885,-2.996258,3,5,-26.949,62.08519
-83.30748,134.6088,-2.125817,7,1,-123.4344,128.2621
-15.01235,70.79934,-1.742841,5,3,-12.7182,91.68857
-39.6557,214.3943,-1.113944,3,5,-84.50948,193.86
-114.2153,186.9248,2.322389,5,6,-137.8814,142.4362
-73.47227,138.9144,-2.272999,6,3,-39.39637,180.6089
-203.88,36.20295,0.4809873,5,4,-154.6348,29.02549
-5.151056,105.224,1.396278,2,6,-36.44026,110.7858
-44.00887,26.80833,0.7074723,1,5,-41.93888,27.01936
-12.46696,81.5957,-2.190687,6,6,12.32234,103.4285
-137.9007,137.401,2.054955,6,1,-178.4785,132.6772
-152.7502,57.38568,1.159055,6,5,-170.3623,51.65381
-179.1195,64.62768,-0.5418636,3,3,-210.0905,73.05625
-195.8644,68.31157,0.1036564,1,2,-186.2273,68.6012
-157.2577,164.3132,-1.472188,5,1,-139.9277,216.1248
-130.3518,103.1239,-2.259954,3,7,-131.2225,81.28542
-116.8418,93.573,-2.252663,4,1,-79.55294,73.92377
-140.8439,51.03499,-1.283106,7,3,-165.1698,60.78314
-119.2617,58.34316,1.286525,2,5,-154.8209,65.85439
-39.31368,40.06043,2.305987,2,1,-43.63743,49.99593
-21.4377,119.9404,-2.45555,4,2,8.806306,99.31422
-113.5429,73.51375,1.286101,7,4,-62.49708,62.47604
-81.61298,21.44202,-3.069246,5,5,-115.5064,21.48498
-117.8742,66.33585,3.003837,2,5,-90.64155,79.76192
-64.37611,28.63969,2.523274,6,6,-93.80528,30.86068
-11.78813,73.31847,1.768399,2,3,-35.04485,84.27776
-45.84123,62.72984,1.184102,6,4,-63.38211,49.65177
-123.2033,106.5455,3.071957,1,5,-109.6853,103.7595
-100.6821,8.866738,1.047608,7,7,-61.98244,9.416059
-77.74292,70.53778,1.190573,4,6,-85.32029,89.02525
-81.66026,90.02559,-0.7699243,5,5,-42.14924,105.8015
-76.57625,79.05423,-1.731825,6,5,-35.76818,86.02503
-72.4138,164.2201,1.890371,4,6,-32.77713,222.2383
-224.1604,58.14795,-1.653558,2,5,-173.5229,47.7557
-50.71891,75.50451,2.819658,7,3,-53.13662,58.96907
-149.5536,81.22585,-2.21035,1,1,-141.3297,79.64689
-117.4532,117.8937,0.7396037,2,1,-154.5004,106.6436
-70.28297,161.2088,-0.8702738,3,4,-108.8279,161.4987
-207.0678,138.2888,0.9831861,7,2,-141.2617,130.4747
-108.8494,141.5407,-1.014135,6,3,-45.28967,136.4256
-148.4016,172.5692,-0.177871,6,3,-100.0541,134.4341
-42.06392,141.6954,-2.824027,5,4,-80.50101,147.8707
-88.09272,2.551722,2.2206,7,3,-76.17754,-3.867552
-24.06144,91.89844,-2.557365,6,4,-11.01318,122.8541
-95.00291,148.4755,0.6229027,4,4,-120.069,168.8425
-97.2506,205.9743,1.740296,7,4,-52.6819,163.3233
-229.8734,51.21978,-1.142132,7,7,-252.7577,60.71727
-2.762913,150.1342,-2.877004,1,5,8.432668,145.1264
-31.54683,149.4846,-2.639084,1,6,-22.35328,143.9734
-31.47027,154.9348,-0.5875061,1,5,-25.23776,150.8589
-92.50302,158.045,2.933544,1,1,-81.45071,155.4939
-26.28121,101.0636,-2.825457,7,1,-52.30392,78.52666
-237.2896,40.07874,2.328882,4,5,-195.7671,45.63927
-72.65394,21.26538,2.213986,2,7,-84.70296,28.85882
-157.0405,122.425,-2.619692,2,1,-103.1974,139.6259
-107.7011,39.85925,0.8766476,1,1,-103.1103,38.67027
-147.4024,155.4689,-1.459841,4,5,-138.4523,114.8721
-24.82516,128.5277,2.439658,2,6,-14.71229,166.2942
-52.10718,144.1843,1.657316,2,6,-78.31268,163.1903
-48.22717,81.92548,-2.38658,5,1,-69.81575,96.11269
-185.4796,96.37299,1.377793,1,2,-171.5592,92.62922
-80.03828,146.6922,-1.034578,3,1,-118.3197,140.5915
-120.7521,172.6432,1.065009,1,4,-106.1125,168.3541
-163.9633,1.315861,-1.909284,6,1,-133.5914,5.487457
-185.344,31.35057,-2.464966,1,3,-179.7734,31.88525
-77.87784,88.11399,-0.6644123,5,2,-32.25731,108.4773
-188.1923,55.15059,-1.706457,4,3,-169.7793,44.62748
-112.1249,66.67439,2.280567,2,2,-118.195,79.19703
-74.84685,197.5203,-3.107033,5,1,-116.2334,191.5859
-143.8042,28.34815,0.4869787,3,6,-139.1792,38.02037
-74.07502,10.63511,-1.758259,1,1,-72.99564,10.2929
-97.88427,134.0102,-1.206459,6,1,-39.79471,139.0049
-152.8074,145.1531,-1.347857,1,1,-141.9807,141.8883
-107.4194,154.7837,0.6391478,5,2,-55.26293,127.6915
-181.2499,91.3632,1.262055,3,6,-138.8523,103.6475
-39.96461,145.9823,-0.9964597,7,3,-45.13135,182.1154
-188.6493,48.58151,-0.6565647,3,2,-226.9443,55.94188
-25.49194,185.5186,1.865938,1,2,-13.10153,179.431
-183.1288,83.13458,-0.1273319,1,2,-173.9875,82.5095
-110.2551,77.28764,0.5307544,7,6,-63.48973,85.22197
-90.88644,136.0608,1.868822,7,1,-53.04269,107.6837
-60.52237,54.9456,1.92939,1,5,-54.20271,55.16579
-16.30547,215.5169,0.8641099,4,1,-32.42002,255.1349
-90.74364,70.59515,-1.688182,5,7,-87.63571,85.04487
-22.25588,42.98656,1.483038,2,7,-54.51037,49.09424
-173.2293,103.2317,2.32755,1,1,-163.1102,101.9309
-65.68887,134.656,0.7126961,3,6,-40.60789,177.1367
-198.7824,99.78831,-1.45761,5,5,-184.8812,125.0865
-181.0293,61.98808,-0.1712398,1,3,-169.5907,59.59091
-90.68897,75.5886,-2.61507,7,5,-117.6203,68.06999
-20.44347,155.9236,-2.298431,2,7,31.36643,166.8203
-105.6985,156.7047,-0.7925162,5,1,-54.53997,196.5125
-53.78506,107.0849,-1.280097,1,2,-47.80007,105.0336
-119.7788,97.78944,0.3631829,4,4,-150.941,106.9904
-9.121317,218.5004,-1.262174,7,7,-19.86694,261.7693
-218.6338,22.84442,0.1188145,1,6,-215.14,23.90436
-94.74274,113.2916,2.330931,1,5,-84.7534,110.9254
-108.4298,46.57863,-2.997953,3,1,-85.60705,36.94524
-218.9872,40.81086,2.974765,6,5,-239.1616,51.67759
-142.2647,91.10063,-2.117431,6,5,-108.6371,105.6806
-19.71013,167.9714,-0.07064319,1,5,-11.79249,164.996
-135.8114,22.09471,-0.4062676,1,5,-134.3891,21.5664
-17.60856,9.751054,-0.7344964,4,1,-40.01928,5.764464
-123.037,168.2984,-1.563872,1,7,-107.6996,163.4248
-96.11458,12.34399,-0.7408136,4,7,-123.8892,4.267272
-13.79343,27.80945,-0.4987112,1,1,-11.20696,27.16901
-89.66819,31.82855,-0.6429526,7,3,-89.30147,38.32507
-133.747,114.1193,2.485212,4,6,-78.22987,138.0228
-3.935432,178.671,-1.218252,3,1,-42.70177,155.0188
-16.40765,10.66466,0.2131986,3,4,-23.25603,16.46909
-141.2501,100.0908,-0.7956598,1,3,-126.9685,100.0989
-29.55536,170.769,-1.080524,1,7,-17.75388,165.1972
-39.45452,154.7332,-2.095108,7,5,-77.42003,145.1727
-17.87173,74.34763,-2.579216,5,4,-49.65067,84.13891
-170.5176,107.3286,-1.64088,1,7,-156.0719,104.5982
-147.134,5.148407,3.117839,5,4,-191.2245,5.650532
-201.4304,73.40834,-2.546384,6,3,-191.7708,88.38541
-32.71813,16.9491,2.318934,2,5,-36.15343,24.25898
-149.0139,60.79102,3.015813,6,1,-170.3906,72.43961
-183.2652,101.8729,1.562912,6,2,-211.1394,89.07863
-28.62514,166.6374,-1.022237,7,1,-31.67976,213.3739
-14.31084,193.0365,-1.850221,7,5,-49.3715,196.3277
-82.89963,171.7674,-0.2265571,3,3,-99.85815,202.654
-106.1911,88.31575,0.9514084,2,7,-145.9132,86.89693
-16.7039,45.65846,2.944268,6,1,-36.23035,52.66531
-77.3594,200.2798,-0.1479329,4,1,-119.7813,181.7805
-15.54196,200.8808,-2.08128,5,1,-20.64549,250.03
-88.55634,100.3939,-3.025244,2,4,-52.81481,125.0022
-72.58519,78.46755,-1.448146,1,3,-61.26986,77.73118
-35.26155,107.7505,2.431878,2,5,-26.91922,142.6245
-0.7268828,18.93178,1.95548,5,1,-10.96558,11.34625
-23.92731,191.5422,-2.894916,6,2,-18.70586,249.8119
-130.8781,47.65284,1.716434,3,1,-84.72675,50.06181
-38.87259,98.05441,-1.86938,1,1,-30.99004,95.98051
-24.62353,72.6514,-0.1958838,4,4,-54.47666,68.91985
-81.59119,8.922785,-0.5786557,2,7,-77.75015,0.9020383
-84.77753,51.86493,-0.9980399,2,6,-62.60936,41.59126
-57.59551,124.3604,2.886985,2,5,-25.49999,166.8699
-89.66991,91.60608,-1.333457,5,4,-69.31463,116.1345
-9.893659,97.7207,1.581158,6,4,-40.76095,80.46675
-18.03511,196.0852,-2.259215,7,1,-57.242,172.5292
-44.13717,83.63201,-1.203186,4,2,-52.21431,65.95987
-26.89987,82.15443,-1.143697,2,1,-0.5061561,64.8998
-60.58477,42.40002,-2.666953,1,5,-53.00777,40.73383
-126.0287,109.9293,2.444318,6,3,-162.7379,120.6379
-110.0598,37.35466,-1.65502,2,7,-63.76761,29.59413
-37.51236,29.03304,0.3372277,6,1,-26.28062,21.17053
-75.67618,200.3617,-2.081216,7,7,-113.3772,192.7992
-45.33599,29.05539,-2.646143,5,3,-75.1486,34.24507
-26.63387,72.28612,-0.6977485,7,2,-23.65673,94.46204
-164.1374,47.82643,-2.972601,1,7,-153.8668,48.03247
-5.5655,198.4072,-0.1532304,4,5,-52.85848,175.1355
-188.9736,31.95823,1.238504,5,2,-163.6449,22.76405
-17.53188,94.55071,2.494348,3,6,26.20353,84.3679
-130.2063,41.69101,2.694446,6,3,-161.6244,48.72297
-147.925,7.681109,-2.040864,2,7,-99.35475,5.975834
-1.749708,154.1723,-2.192137,7,1,-39.03537,137.3697
-149.3429,183.7387,-1.866639,7,5,-186.8114,193.6824
-6.638453,46.79176,-1.12924,7,3,-19.68767,55.4426
-115.6987,96.5419,2.689068,2,7,-99.79357,128.1319
-137.9088,8.952816,0.8807511,2,7,-178.9705,6.418879
-178.7542,77.77383,-0.9446763,5,3,-137.6233,93.79152
-21.10686,184.9278,-0.4309436,5,3,37.73806,215.5847
-39.89855,108.3258,1.421525,5,4,-26.986,77.08936
-8.990563,51.75185,1.309935,2,7,-40.59399,53.57313
-136.8889,111.9645,-2.913465,3,5,-108.1141,82.75185
-109.4317,178.8444,2.104236,6,4,-151.5583,171.368
-2.507769,125.932,0.517236,2,3,-36.92728,101.1925
-59.39759,237.3038,2.683277,7,2,-62.30732,162.6261
-111.941,71.94913,2.824498,4,6,-59.62309,71.12643
-192.8277,58.29774,2.926192,5,1,-230.367,60.59252
-142.6723,120.8272,-0.1744535,3,3,-163.6539,143.4864
-116.7577,98.83092,0.854422,6,2,-117.0576,76.68396
-17.84318,35.95882,-0.3703405,3,3,-42.00856,41.39795
-113.4578,32.16105,1.012456,1,1,-110.9474,31.7538
-145.3336,87.14837,-2.410151,4,6,-101.1251,69.45197
-61.60075,209.208,2.596869,1,2,-49.90702,203.1625
-131.5608,33.44618,1.363254,7,2,-82.77232,28.05151
-231.1842,65.10753,1.282574,1,1,-224.6588,63.56307
-64.02142,126.2041,1.398852,2,3,-100.1003,134.1296
-55.56154,93.66483,3.060514,6,2,-69.44377,114.847
-135.3176,65.58611,-3.009565,7,1,-151.6934,55.14488
-124.8473,85.04704,-0.4912139,3,1,-155.7784,96.79703
-174.1265,57.42692,1.52739,5,6,-160.0148,46.08574
-125.3358,97.09326,-0.7809945,2,1,-103.1326,74.97797
-100.312,72.73766,-0.9550926,5,4,-61.9766,91.10493
-3.013647,109.0261,0.8533233,2,5,-39.8669,96.62034
-104.5242,120.3715,1.659853,2,7,-135.7208,139.3374
-144.9801,90.64967,-2.136364,7,5,-180.8704,89.95587
-83.67867,48.75466,2.832015,6,3,-111.7095,58.20369
-99.34988,120.7009,1.193103,6,3,-120.3684,94.79459
-186.118,110.1249,-0.6636464,4,4,-208.2521,100.8328
-31.54822,68.18304,-0.7562985,4,7,-52.09559,56.72187
-85.89582,179.8395,0.2991312,2,3,-113.4307,140.071
-114.6351,144.6162,-2.57283,5,7,-141.3063,165.5798
-187.3211,9.266893,-2.653553,3,1,-183.7393,2.617191
-48.46209,224.213,-0.3329242,7,1,-12.87738,302.2297
-90.5146,220.6971,2.703866,5,4,-132.0406,181.6286
-117.3191,29.12127,2.666317,7,6,-110.476,20.46644
-17.01034,162.1481,1.989158,1,6,-6.437973,153.4963
-215.8965,10.19849,-1.096185,1,7,-211.9318,9.346147
-173.9574,46.75018,-1.633618,3,7,-201.6347,42.91536
-112.2899,179.9949,-2.24485,3,3,-122.5105,131.7733
-146.6468,87.48981,1.494876,1,2,-132.7167,83.97666
-93.79824,157.211,-2.705103,1,5,-79.39243,152.7325
-16.38964,132.7684,2.359172,2,1,-11.0179,171.0815
-167.0792,10.02184,2.64047,1,5,-161.6015,10.15173
-93.07227,0.7813974,1.750277,1,5,-92.22424,1.884143
-52.2114,63.31388,-2.418842,7,7,-80.8526,59.48984
-95.63533,64.87482,-2.327462,7,2,-132.4238,61.33931
-196.6122,89.08634,-2.329565,7,3,-231.9502,91.35337
-24.66202,205.6064,1.214937,1,1,-14.91695,201.361
-128.3074,91.51045,-1.357939,6,1,-78.12858,91.46813
-125.1661,94.25568,-1.624495,1,3,-114.0522,93.11929
-41.19131,191.9794,-2.497307,5,2,-68.8841,219.9599
-32.86192,75.84325,-0.1153036,4,6,-68.99179,72.89862
-209.8842,81.89351,2.202232,6,2,-246.503,84.8277
-149.3165,57.58067,0.3319315,7,4,-104.2788,62.63459
-74.9865,76.24999,-1.95081,7,7,-107.6489,79.43869
-77.57621,165.5098,0.6526112,2,2,-110.0833,141.5836
-104.1493,208.8559,-2.369225,1,5,-88.25938,203.7626
-173.3666,51.09576,-1.825293,1,1,-167.5447,50.35489
-23.21302,136.702,0.2703282,2,3,-51.45229,102.2221
-5.973169,31.34668,2.015202,1,7,-3.87796,31.35198
-74.46003,73.61961,1.571255,2,4,-104.6501,81.32785
-4.124905,57.09929,3.080718,4,7,30.62008,60.60217
-156.8911,161.5157,-2.479193,7,5,-188.6597,143.0257
-26.37547,155.0056,-0.8858235,1,4,-15.37856,150.3411
-126.6409,134.7137,0.5066952,1,4,-112.0352,131.2356
-88.56617,100.6659,-0.3651051,4,2,-122.6497,88.51028
-214.1613,96.08878,1.028874,1,1,-204.8555,93.53457
-33.39245,4.028404,2.907531,6,3,-58.19158,10.18099
-150.8331,2.168978,-0.8116852,5,2,-117.9032,10.46678
-158.7297,186.9471,-2.749081,1,6,-140.5377,183.5041
-225.3157,55.9101,1.700476,7,5,-178.0856,48.17274
-153.2711,84.92144,-1.316588,7,4,-179.3305,101.3166
-175.5808,72.70377,0.9373561,2,3,-214.7493,73.80017
-92.68871,171.9509,-1.561148,7,6,-125.0531,194.9149
-33.74471,209.1714,1.816646,1,2,-21.32409,204.8289
-55.14363,51.74809,1.052811,2,4,-87.76815,52.48049
-34.15601,153.1257,-1.710493,7,2,-71.21938,162.8425
-116.8103,19.01857,-1.21392,6,1,-73.80297,18.61137
-17.51773,119.3133,1.433996,4,1,-9.491473,158.8374
-156.1863,69.47681,1.300295,3,2,-112.9608,78.84911
-117.8162,138.4777,0.357338,4,4,-147.6167,149.597
-109.506,169.0091,-0.9088038,1,7,-96.83735,163.7451
-200.1962,125.0779,1.842983,6,2,-235.0021,116.4597
-102.613,37.7257,-0.6038902,6,3,-56.91275,29.95606
-150.2821,7.315761,1.942043,6,3,-192.4953,4.335193
-21.19519,147.7315,-2.897376,1,6,-11.43181,142.7982
-126.8017,30.54844,0.6032316,4,3,-160.4643,36.46365
-35.35332,26.91097,-0.2817676,1,2,-31.34339,27.47345
-127.4887,138.9147,0.3205693,5,3,-69.20171,122.7717
-186.3709,116.5365,-0.3018327,7,1,-166.5244,141.6395
-112.2023,126.1672,2.954763,1,1,-102.6,123.7852
-95.17489,179.367,2.392345,4,6,-36.59813,224.4201
-14.32469,62.85168,-1.025981,7,5,-24.73981,74.30413
-122.3599,22.08446,-2.96621,1,1,-119.9081,21.50748
-36.65207,114.2115,2.042786,6,6,-71.49645,105.331
-156.3017,116.8637,0.5122738,4,4,-185.7963,132.2861
-98.25125,116.0253,2.009376,1,2,-85.93787,111.4086
-114.1531,102.7696,-2.037748,5,4,-128.6509,130.1685
-210.1959,20.87658,-2.956447,1,1,-206.0861,20.14178
-22.98891,89.19239,2.735578,5,5,-53.62936,77.36102
-15.58249,87.03031,-2.742798,6,4,-10.53578,115.1878
-144.8069,70.18201,1.91323,5,1,-151.7611,55.34573
-88.14608,106.9335,0.895008,1,4,-75.69525,102.5711
-156.9085,81.95856,1.256537,3,2,-114.49,91.59576
-143.0501,46.49765,-0.05446032,4,4,-177.0011,49.10099
-166.2814,75.26181,2.123003,2,7,-184.6571,92.22247
-93.52044,103.8125,-2.524325,4,5,-44.16472,84.26609
-25.76957,151.3816,1.656951,2,7,-54.27094,171.9465
-208.2596,95.36931,-0.2284078,1,1,-198.5761,93.88
-113.5966,161.7276,0.3679459,1,4,-100.3928,155.1844
-185.8531,88.54171,2.695841,6,1,-218.0648,102.8528
-116.3564,66.68049,-1.928723,3,7,-130.8878,58.37468
-179.9431,20.65808,-2.496646,1,5,-173.2467,20.18266
-82.06263,84.21407,-2.824305,7,7,-104.3391,71.13483
-111.065,144.6774,2.543977,7,6,-93.99757,104.9032
-27.53447,38.33323,-0.1589332,4,6,-59.38066,41.29206
-36.67397,104.6781,-2.017685,5,7,-39.98272,131.4191
-160.6377,170.8081,-2.042523,1,7,-146.3443,165.6188
-125.4179,154.9743,-0.2870275,1,7,-112.3054,152.1957
-93.05604,25.49537,-1.59933,5,4,-91.64218,34.42889
-154.7072,97.91475,2.1059,4,5,-117.8432,121.7636
-23.45487,110.5942,0.2854437,3,6,-22.13816,144.0791
-140.7242,69.82931,-2.335785,2,5,-87.20591,66.10309
-14.65278,236.917,-0.7614235,1,7,-2.966797,230.3072
-156.37,84.93851,1.671337,1,6,-144.3611,83.02579
-93.27416,145.7453,-1.565627,1,5,-82.65654,141.7121
